"","source","confidence","target","mor"
"799","MYB","B","PDCD4",0.5
"800","EGR1","B","BCR",0.5
"801","STAT3","A","A2M",1
"802","JUN","A","NR3C1",-1
"803","JUN","A","CYP11A1",1
"804","JUN","A","MMP9",1
"805","USF1","A","TOP3A",1
"806","YY1","A","TOP3A",1
"807","NRL","A","RHO",1
"808","SMAD3","A","BGLAP",1
"809","MITF","A","CTSK",1
"810","JUND","A","IL6",1
"811","SP1","A","CES1",1
"812","TFAP2A","A","TAF7",1
"813","CEBPA","A","LEP",1
"814","MYC","A","CEBPA",-1
"815","CEBPA","A","MYC",-1
"816","SP1","A","CD28",1
"817","EGR1","A","CD28",1
"818","SP1","A","COL1A1",-1
"819","SP1","A","TIMP1",1
"820","TP53","A","MSH2",1
"821","FOS","A","VEGFA",1
"822","FOS","A","IL6",-1
"823","USF1","A","PTGS2",-1
"824","HIF1A","A","HMOX1",1
"825","ESR1","C","ADA",0.333333333333333
"826","FOXP1","A","SFTPC",-1
"827","PAX5","A","CD19",1
"828","RELA","A","NFKB1",1
"829","AHR","A","UGT1A6",1
"830","SP1","A","CD99",1
"831","STAT6","A","BCL2L1",1
"832","TP53","A","POLD1",-1
"833","HNF4A","A","GHR",1
"834","CREB1","A","BDNF",1
"835","PPARG","A","PTEN",1
"836","NR4A1","C","TG",0.333333333333333
"837","NR1H4","A","ABCB11",1
"838","RELA","A","BCL3",1
"839","E2F1","A","APAF1",1
"840","TP53","A","APAF1",1
"841","ETS1","A","CSNK2A2",1
"842","SP3","A","TNF",-1
"843","RELA","A","CSF2",1
"844","TP53","A","CDC25C",-1
"845","PPARG","A","PCK1",1
"846","SP1","A","AGTR1",1
"847","TFAP2A","A","CDKN1A",1
"848","HSF1","A","HSPA1B",1
"849","SPI1","A","ACP5",1
"850","SP1","A","MAT2A",1
"851","SP1","A","CA9",1
"852","STAT3","A","BCL2",1
"853","E2F1","A","TERT",1
"854","BMAL1","A","CRY1",1
"855","BMAL1","A","PER2",1
"856","NPAS2","A","CRY1",1
"857","NPAS2","A","PER1",1
"858","NPAS2","A","PER2",1
"859","SP1","A","COL2A1",1
"860","SP3","A","COL2A1",-1
"861","PAX8","A","BCL2",1
"862","ESR1","A","F12",1
"863","TP53","A","BBC3",1
"864","FOXO1","A","PCK1",1
"865","SP1","A","MYC",1
"866","SP1","A","CYP7B1",1
"867","TP53","A","SERPINE1",1
"868","NFKB1","A","FAS",1
"869","SMAD3","A","PTHLH",1
"870","SP1","A","IFNGR1",1
"871","SP1","C","SIN3A",0.333333333333333
"872","EGR1","A","CAT",1
"873","SP1","A","GSTP1",1
"874","ETS1","A","ABCB1",1
"875","TFAP2C","A","ERBB2",1
"876","SP3","A","CYP3A5",1
"877","NFYA","A","SP3",1
"878","NFAT5","A","TNF",1
"879","SP3","A","CYP3A7",1
"880","SP1","A","CYP3A4",1
"881","SP1","A","CYP3A7",1
"882","EGR1","A","CCND1",1
"883","EGR1","A","CDKN1A",1
"884","EGR1","B","PIK3R1",0.5
"885","AR","A","JUN",1
"886","MYC","A","CCNE1",1
"887","SOX9","A","CDKN1A",1
"888","SP3","A","IGFBP3",1
"889","SP1","A","IGFBP3",1
"890","STAT5B","A","IGF1",1
"891","CDX2","A","KLF4",1
"892","TP53","A","HIPK2",1
"893","PPARG","A","ADIPOQ",1
"894","HNF4A","A","CYP8B1",1
"895","SOX10","A","DCT",-1
"896","TP53","A","PTEN",1
"897","TP53","A","EGFR",1
"898","KLF4","A","LAMA3",1
"899","TBX5","A","NPPA",1
"900","USF2","A","TOP3A",1
"901","ELK1","A","FOS",1
"902","FOS","A","FGF2",1
"903","TP53","A","CHUK",-1
"904","HNF4A","A","PCK1",1
"905","E2F1","A","BCL2",1
"906","SP1","A","HRAS",1
"907","SP1","A","CXCL5",1
"908","ZNF148","A","CXCL5",1
"909","NFKB1","A","BCL2",1
"910","SP1","B","GRIN1",0.5
"911","SMAD4","A","FSTL3",1
"912","TP53","A","AFP",-1
"913","FOXM1","A","CCNB1",1
"914","FOXM1","A","CCND1",1
"915","PAX8","A","SLC5A5",1
"916","SP1","A","MMP28",1
"917","SP1","A","PAX6",1
"918","REST","C","MAPK8IP1",-0.333333333333333
"919","TWIST1","A","CDKN1A",-1
"920","ETS1","B","SERPINE1",0.5
"921","GATA3","A","IL13",-1
"922","TP73","A","CDK1",-1
"923","ATF6","A","ATP2A2",1
"924","CEBPG","A","SFTPD",1
"925","CEBPA","A","SFTPD",1
"926","CEBPB","A","SFTPD",1
"927","TP53","A","EPHA2",1
"928","TP53","A","TGFA",1
"929","SP1","A","OPRM1",1
"930","SP3","A","OPRM1",1
"931","JUN","A","APP",1
"932","ESR1","A","STAT5A",1
"933","STAT5A","A","ESR1",1
"934","STAT5A","A","ESR2",1
"935","STAT5B","A","ESR1",1
"936","FOS","B","STAT3",0.5
"937","STAT3","A","FOS",1
"938","E2F4","A","MYC",-1
"939","MYC","B","SMAD3",0.5
"940","SMAD3","A","MYC",-1
"941","TP53","A","PTPN13",1
"942","CREB1","A","IL6",1
"943","CREB1","B","BRCA1",0.5
"944","NR1H4","A","NR0B2",1
"945","EGR1","A","ACE",1
"946","STAT5A","C","CISH",0.333333333333333
"947","TP53","A","BCL2L1",-1
"948","TP53","A","MKI67",-1
"949","TP53","A","BIRC5",-1
"950","MEF2A","A","SLC2A4",1
"951","WT1","A","PODXL",1
"952","ETS1","A","ECE1",1
"953","ESR1","A","FOS",1
"954","PPARA","A","PCK1",1
"955","THRB","C","MYH6",0.333333333333333
"956","JUN","A","NGF",1
"957","JUN","A","FAS",1
"958","SOX10","A","MBP",1
"959","SOX10","A","GJB1",-1
"960","FOXO1","C","IGF1R",0.333333333333333
"961","JUN","A","FOS",1
"962","RBPJ","A","HEY2",1
"963","SP1","A","CHRNB4",1
"964","SP3","A","CTSL",1
"965","HIF1A","A","PFKFB3",1
"966","EGR1","A","FASLG",1
"967","CEBPB","A","IL5",1
"968","RELA","A","CCL20",1
"969","HNF4A","A","CYP2D6",1
"970","CEBPA","A","CSF3R",1
"971","GABPA","C","UTRN",0.333333333333333
"972","ESR1","A","NCOA3",1
"973","FOXO4","A","BCL6",1
"974","REST","A","BDNF",-1
"975","SP3","A","AGTR1",1
"976","STAT5B","C","CDKN1A",0.333333333333333
"977","EGR1","A","PTEN",1
"978","POU2F1","A","IL2",1
"979","POU2F1","A","IL4",1
"980","TP53","A","KLK3",-1
"981","MITF","A","ACP5",1
"982","TP53","A","MMP2",1
"983","PPARA","A","FADS2",1
"984","SREBF1","C","FADS2",0.333333333333333
"985","BMAL1","A","CRY2",1
"986","CLOCK","A","CRY1",1
"987","CLOCK","A","CRY2",1
"988","CLOCK","A","PER2",1
"989","SP1","A","CDKN2B",1
"990","HNF4A","B","ALDH2",-0.5
"991","SP1","A","BSG",1
"992","MITF","B","CDH1",0.5
"993","TP53","A","HNF4A",-1
"994","SPI1","A","DAB2",1
"995","PDX1","A","GCK",1
"996","ETS1","A","MMP1",1
"997","CREB1","A","NR4A3",1
"998","EGR1","A","EGFR",1
"999","SPI1","A","VAV1",1
"1000","USF1","A","APOC3",1
"1001","SP1","A","IER3",1
"1002","TP53","A","IER3",1
"1003","SP1","A","ABCC3",1
"1004","IRF7","A","IFNB1",1
"1005","CREB1","A","CYP19A1",1
"1006","NR2F1","A","CYP19A1",-1
"1007","STAT3","A","BCL2L1",1
"1008","ESR1","A","FBLN1",1
"1009","TP53","A","SIAH1",1
"1010","SP1","A","TYMS",1
"1011","USF1","A","ABCA1",1
"1012","USF2","A","ABCA1",1
"1013","CREB1","A","CYP11A1",1
"1014","HNF4A","A","G6PC1",1
"1015","TP53","A","CTSD",1
"1016","RBPJ","C","HES5",0.333333333333333
"1017","SP1","A","CYP27A1",1
"1018","HNF4A","A","CYP27A1",1
"1019","SP3","A","CYP27A1",1
"1020","PPARA","A","CD36",1
"1021","PPARG","A","MMP1",-1
"1022","EGR1","A","DMRT1",1
"1023","PPARG","A","GK",1
"1024","SP1","A","UBC",1
"1025","STAT1","A","IRF7",1
"1026","E2F3","A","CDKN2A",1
"1027","CREB1","A","NR4A2",1
"1028","ATF2","A","PTGS2",1
"1029","SREBF1","A","ACACA",1
"1030","CREB1","A","IFNG",1
"1031","SP1","A","MET",1
"1032","FOS","A","STAR",1
"1033","SNAI2","A","CDH1",-1
"1034","SP1","A","ITGAX",1
"1035","HNF4A","B","AXIN2",0.5
"1036","YY1","C","NDUFS8",0.333333333333333
"1037","NFE2","B","TBXAS1",0.5
"1038","EGR1","A","JUN",1
"1039","MAF","A","IL4",1
"1040","ATF4","A","ASNS",1
"1041","VDR","A","EGFR",-1
"1042","USF2","A","PTGS2",1
"1043","ETS1","A","FASLG",1
"1044","GATA3","A","IFNG",1
"1045","TP53","A","DDB2",1
"1046","PPARG","A","MYC",-1
"1047","ESR1","A","CYP19A1",1
"1048","TP53","A","IRF5",1
"1049","NR2F2","A","HNF4A",-1
"1050","HNF4A","B","NR2F2",0.5
"1051","HNF4A","A","PPARA",1
"1052","PPARA","A","NFKBIA",1
"1053","E2F1","A","TP73",1
"1054","ETS1","A","FLI1",1
"1055","FLI1","C","ETS1",0.333333333333333
"1056","CEBPB","A","CYP19A1",-1
"1057","CEBPD","A","CYP19A1",-1
"1058","HSF1","C","SERPINH1",0.333333333333333
"1059","CEBPA","C","CPB2",0.333333333333333
"1060","NFKB1","A","IFNB1",1
"1061","RELA","A","IFNB1",1
"1062","EGR1","A","PPARG",-1
"1063","MYC","A","PRDX3",1
"1064","PPARA","C","DBI",0.333333333333333
"1065","PPARG","A","DBI",1
"1066","NFE2L2","C","GSTP1",0.333333333333333
"1067","RELA","A","IL2",1
"1068","LEF1","A","DCT",1
"1069","CREB1","B","PER1",0.5
"1070","CEBPA","A","SPI1",1
"1071","CEBPE","A","SPI1",-1
"1072","RARA","A","CEBPE",1
"1073","SPI1","B","RARA",0.5
"1074","SP1","A","BCL2",1
"1075","ETS1","A","MMP3",1
"1076","NFKB1","A","CXCL8",1
"1077","LEF1","A","EDA",1
"1078","ETS1","A","MMP2",1
"1079","USF1","A","TERT",1
"1080","ESR1","A","OXT",-1
"1081","FOXO3","A","GADD45A",1
"1082","FOXO4","A","GADD45A",1
"1083","PAX5","A","PRDM1",-1
"1084","MEF2D","A","JUN",1
"1085","SP1","A","PNOC",1
"1086","CREB1","C","CRH",0.333333333333333
"1087","AR","A","AKT1",1
"1088","E2F3","A","E2F1",1
"1089","E2F1","A","E2F3",1
"1090","JUN","A","GJA1",1
"1091","PBX2","A","UGT2B17",-1
"1092","SP1","A","KDR",-1
"1093","AR","C","RARA",0.333333333333333
"1094","JUN","A","DDIT3",1
"1095","CEBPA","A","HP",1
"1096","E2F1","A","CDKN2C",1
"1097","SP1","A","CDKN2C",1
"1098","SP1","A","MUC5AC",1
"1099","EBF1","C","TCF3",0.333333333333333
"1100","SREBF2","A","SQLE",1
"1101","MITF","A","BCL2",1
"1102","USF2","A","PKLR",1
"1103","TP53","A","CASP6",1
"1104","SP1","A","MMP14",-1
"1105","EGR1","A","APOA1",1
"1106","FOXA2","A","APOA1",1
"1107","CREB1","A","CPT1A",1
"1108","E2F1","A","PPARG",1
"1109","E2F4","A","PPARG",-1
"1110","ATF2","A","NR4A2",1
"1111","NR1I3","A","UGT1A1",1
"1112","ETS1","A","ATP2A3",1
"1113","ESR1","A","TERT",1
"1114","SPI1","A","FCGR1A",1
"1115","SP1","A","CDKN2A",1
"1116","CREB1","A","FOS",1
"1117","ESR1","A","CAV1",-1
"1118","POU2F1","A","VCAM1",-1
"1119","PITX1","A","FSHB",1
"1120","STAT3","A","CCND1",1
"1121","MAFG","A","NQO1",1
"1122","MAFK","A","NQO1",-1
"1123","HIF1A","A","CA9",1
"1124","TP53","A","ATF3",1
"1125","ESR1","A","CRH",-1
"1126","RELA","B","GADD45B",0.5
"1127","TP53","A","SLC6A6",-1
"1128","BCL6","A","PRDM1",-1
"1129","VDR","A","CYP3A4",1
"1130","TFAP2A","A","SP1",1
"1131","CEBPA","A","HAMP",1
"1132","GATA1","A","HBB",1
"1133","RELA","C","NOD2",0.333333333333333
"1134","NFKB1","A","NOD2",1
"1135","STAT1","A","CASP4",1
"1136","SP3","A","LORICRIN",-1
"1137","SP1","A","CD14",1
"1138","HIF1A","A","LEP",1
"1139","NFKB1","A","IRF4",1
"1140","STAT1","A","JAK2",1
"1141","PITX1","A","PRL",1
"1142","TFAP2A","A","SLC19A1",1
"1143","EGR1","A","LDLR",1
"1144","USF1","A","SERPINE1",1
"1145","TP53","A","XPC",1
"1146","LEF1","A","RAG2",1
"1147","SMAD4","B","ID1",0.5
"1148","FOXO3","A","TNFSF10",1
"1149","FOXO1","A","TNFSF10",1
"1150","GATA2","C","CYP19A1",0.333333333333333
"1151","HIF1A","A","BHLHE41",1
"1152","STAT1","B","IFI27",0.5
"1153","BACH1","A","HMOX1",-1
"1154","FLI1","A","GP6",1
"1155","GATA1","A","GP6",1
"1156","REL","A","IER3",1
"1157","MYC","A","IER3",-1
"1158","NFKB1","A","IER3",1
"1159","RELA","A","IER3",1
"1160","SP1","A","TAF7",1
"1161","E2F4","A","TERT",-1
"1162","MAFA","A","INS",1
"1163","NFE2L2","C","KEAP1",0.333333333333333
"1164","HIF1A","A","NT5E",1
"1165","TP53","A","FDXR",1
"1166","ESR1","A","GRIN2D",1
"1167","STAT4","A","PRF1",1
"1168","TP53","A","MUC2",1
"1169","SP1","A","ADIPOQ",1
"1170","MYC","A","BBC3",1
"1171","ETS1","C","PRF1",0.333333333333333
"1172","STAT1","A","CCL2",1
"1173","JUN","A","SERPINE1",1
"1174","POU2F1","A","CCND1",1
"1175","ATF1","A","CIITA",1
"1176","STAT3","A","BIRC5",1
"1177","BMAL1","A","BHLHE40",1
"1178","CLOCK","A","BHLHE40",1
"1179","CLOCK","A","BHLHE41",1
"1180","SOX9","A","COL9A1",1
"1181","TP53","A","BID",1
"1182","TP53","A","PTTG1",-1
"1183","SP1","A","PTTG1",1
"1184","STAT1","A","CXCL9",1
"1185","CDX2","A","CDH17",1
"1186","EGR1","A","RET",1
"1187","REL","A","SELE",1
"1188","E2F2","A","CDC6",1
"1189","E2F3","A","CDC6",1
"1190","E2F1","A","CDC6",1
"1191","REL","A","BIRC3",1
"1192","IRF1","A","IL12B",-1
"1193","HES1","A","DBF4",1
"1194","EGR1","C","DRD2",0.333333333333333
"1195","EGR1","C","MAP3K1",0.333333333333333
"1196","NFKB1","A","IL1RN",1
"1197","ESR1","A","SP3",1
"1198","SMAD4","A","CDKN2B",1
"1199","FOS","A","CSF2",1
"1200","E2F1","A","MYCN",1
"1201","E2F2","A","MYCN",1
"1202","E2F3","A","MYCN",1
"1203","TP53","A","VCAN",1
"1204","ETS1","A","TFRC",-1
"1205","MITF","A","SNAI2",1
"1206","NFKB1","A","CR2",1
"1207","ETS2","A","PSEN1",1
"1208","FOS","A","PGR",1
"1209","JUN","A","PGR",-1
"1210","LEF1","A","CDX1",1
"1211","E2F4","A","STMN1",1
"1212","MYC","A","ID2",1
"1213","TP53","A","SFN",1
"1214","NFATC2","A","CDK4",-1
"1215","EGR1","A","CHGA",1
"1216","SP1","A","RPS3A",1
"1217","SP3","A","SLC9A3",1
"1218","SP1","A","TBXA2R",1
"1219","E2F1","A","PCNA",1
"1220","NFKB1","A","EGFR",1
"1221","NFKB2","C","EGFR",0.333333333333333
"1222","ETS1","A","CSF2",1
"1223","TCF3","C","PAX5",0.333333333333333
"1224","SREBF1","C","FABP6",0.333333333333333
"1225","IRF1","A","IL4",1
"1226","IRF2","C","IL4",0.333333333333333
"1227","EPAS1","B","HIF1A",0.5
"1228","YY1","A","DEK",1
"1229","HES1","A","PTGDS",-1
"1230","HOXA10","A","IGFBP1",1
"1231","CEBPA","A","CDKN1A",1
"1232","TP53","A","MGMT",-1
"1233","PPARG","A","RETN",-1
"1234","NR4A1","C","SERPINE1",0.333333333333333
"1235","ZEB2","A","CDH1",-1
"1236","HNF4A","A","CYP3A4",1
"1237","IRF1","A","IL12A",1
"1238","CEBPA","A","LTF",1
"1239","PPARG","B","SMAD3",0.5
"1240","E2F1","A","ATM",1
"1241","MAZ","A","MMP1",1
"1242","CREB1","A","STAR",1
"1243","SP1","A","CAT",1
"1244","CEBPA","A","CYP3A4",1
"1245","HIF1A","B","CREBBP",0.5
"1246","PPARG","C","LRP1",0.333333333333333
"1247","PITX2","A","FSHB",1
"1248","SMAD4","A","FSHB",1
"1249","CDX2","A","MUC2",1
"1250","EGR1","A","IL2",1
"1251","NFATC1","A","IL2",1
"1252","EGR1","A","ABCA2",1
"1253","MAX","A","ODC1",1
"1254","MXD1","A","ODC1",-1
"1255","GATA1","A","HBG1",1
"1256","FOS","A","MYC",1
"1257","CEBPB","A","IL3",1
"1258","RELA","A","CD86",1
"1259","YY1","A","IFNB1",-1
"1260","TLX1","A","ALDH1A1",-1
"1261","KLF6","A","NOS2",1
"1262","HNF4A","A","MYC",1
"1263","TP53","A","BRCA2",-1
"1264","RELA","A","CCL5",1
"1265","TP53","A","THBS1",1
"1266","ETS1","A","PF4",1
"1267","GATA1","A","PF4",1
"1268","E2F1","A","CCND3",1
"1269","ETS1","A","NRP1",1
"1270","NR2C2","B","NR2C1",0.5
"1271","SP3","A","CA9",1
"1272","JUN","A","FASLG",1
"1273","POU2F3","A","SPRR2A",1
"1274","JUN","A","IFNG",1
"1275","ETS2","A","PTHLH",1
"1276","E2F1","A","CDK1",1
"1277","ESR1","A","NCOA1",1
"1278","ETS2","A","BRCA1",-1
"1279","EGR1","A","COL2A1",-1
"1280","TP63","A","SFN",1
"1281","MYOD1","A","ACACB",1
"1282","STAT1","A","S100A10",1
"1283","ETS2","A","CSF2",1
"1284","AR","A","GTF2F1",1
"1285","POU2F1","A","SPP1",1
"1286","NFE2L2","C","GCLM",0.333333333333333
"1287","ESR1","A","CCN5",1
"1288","NR0B1","A","NR1H4",-1
"1289","NFE2L2","A","TXN",1
"1290","CEBPB","A","INSR",1
"1291","SP1","A","INSR",1
"1292","FOS","A","CCL2",1
"1293","TP53","A","NME1",1
"1294","EGR1","A","CD44",1
"1295","GATA1","C","MYB",0.333333333333333
"1296","TP53","A","E2F1",-1
"1297","E2F1","A","TP53",1
"1298","IRF4","A","CD68",-1
"1299","SPI1","A","CD68",-1
"1300","IRF8","A","CD68",-1
"1301","EHF","A","SPRR1B",1
"1302","SP1","A","UGDH",1
"1303","SP1","A","WT1",1
"1304","RELA","A","CXCR4",1
"1305","TP53","A","ARID3A",1
"1306","SP3","A","DNASE2",1
"1307","SP1","B","ETS1",0.5
"1308","PPARA","A","APOA5",1
"1309","RARA","A","CYP26A1",1
"1310","NR5A1","A","AMHR2",1
"1311","ESR1","A","CDH1",1
"1312","IRF1","A","CDK2",-1
"1313","AR","A","IGHG1",1
"1314","SP1","B","SQSTM1",0.5
"1315","ETS1","A","CDKN1A",1
"1316","ESR1","A","CAD",1
"1317","RELA","A","ELF3",1
"1318","NFKB1","A","ELF3",1
"1319","ELK1","A","PSEN1",1
"1320","ESR1","A","MDM2",1
"1321","ETS2","A","MDM2",1
"1322","ESR1","A","TP53",-1
"1323","TP53","A","ESR1",1
"1324","RUNX2","A","IBSP",1
"1325","SP1","A","FGL2",1
"1326","TP53","A","EGR1",1
"1327","EGR1","A","TP53",1
"1328","PAX6","B","MITF",0.5
"1329","NFKB1","A","IFNG",1
"1330","PPARG","A","SCARB1",1
"1331","SREBF1","A","ACACB",1
"1332","TP53","A","PRKAB1",1
"1333","SPI1","B","MBP",0.5
"1334","HNF4A","A","NR1I2",1
"1335","PPARG","A","SLC2A4",-1
"1336","NFKB1","A","MYC",1
"1337","TP53","B","TRAF4",0.5
"1338","DNMT1","A","ESR1",1
"1339","FOS","B","PRKCE",0.5
"1340","SP1","A","CYP1B1",1
"1341","SP1","A","STARD3",1
"1342","NR1H4","A","UGT2B4",-1
"1343","SP1","A","PTH",1
"1344","IRF1","B","NOD1",0.5
"1345","HSF2","A","HSPA4",1
"1346","GATA1","C","BACE1",0.333333333333333
"1347","TFAP2A","A","PLAUR",1
"1348","SP1","A","ATP2A2",1
"1349","MITF","A","MLANA",1
"1350","FOXO1","A","PDK4",1
"1351","ATF3","C","HSPB1",0.333333333333333
"1352","SPI1","B","CDK6",0.5
"1353","GATA3","B","RUNX1",0.5
"1354","IRF1","A","OGN",1
"1355","NFKB2","A","BCL2",1
"1356","ATF2","A","IFNG",1
"1357","PPARG","A","RARB",1
"1358","TFAP2A","A","ETS1",1
"1359","ETS1","A","TFAP2A",1
"1360","CEBPB","A","IL10",1
"1361","MYC","A","JUN",1
"1362","JUN","A","MYC",1
"1363","KLF4","A","GPA33",1
"1364","ETV4","A","MUC4",1
"1365","HNF1B","C","B3GALT5",0.333333333333333
"1366","USF1","B","IGF2R",0.5
"1367","USF2","A","IGF2R",1
"1368","NFYA","C","NFYC",0.333333333333333
"1369","RELA","A","S100A6",1
"1370","TP53","A","MAD1L1",-1
"1371","ATF3","A","ASNS",1
"1372","PPARA","A","APOA1",1
"1373","EGR1","A","AR",-1
"1374","TP53","A","DUSP1",1
"1375","INSM1","A","NEUROD1",1
"1376","PGR","A","HLTF",1
"1377","ESR1","A","EGFR",1
"1378","EGR1","B","UBC",0.5
"1379","JUNB","C","UBC",0.333333333333333
"1380","E2F6","A","BRCA1",-1
"1381","E2F6","A","RBBP4",-1
"1382","HNF4A","A","F2",1
"1383","SP3","A","F2",1
"1384","FOXO3","A","BCL2L11",1
"1385","CEBPA","A","PTGS2",1
"1386","USF1","A","CYP19A1",-1
"1387","USF2","A","CYP19A1",-1
"1388","USF1","A","CD2",1
"1389","TP53","A","IFI16",1
"1390","SMAD4","B","GADD45B",0.5
"1391","RUNX1","A","ITGAX",1
"1392","MYC","A","CCNA2",1
"1393","CREB1","A","HLA-DOB",1
"1394","POU2F2","A","HLA-DOB",1
"1395","CEBPA","A","TF",1
"1396","USF2","A","TERT",1
"1397","TP53","A","DUSP5",1
"1398","REST","A","GLRA1",1
"1399","HNF1A","A","UGT1A6",1
"1400","NR4A1","A","E2F1",1
"1401","CEBPA","A","ELANE",1
"1402","ATF6","A","XBP1",1
"1403","STAT2","B","EIF2AK2",0.5
"1404","JUN","A","KRT16",1
"1405","SP1","A","KRT16",1
"1406","JUN","A","PLAT",1
"1407","CREB1","A","NPY",1
"1408","RFX5","A","COL1A2",-1
"1409","CEBPA","A","BCL2",1
"1410","NR2F1","A","LHCGR",-1
"1411","SP1","A","F2R",1
"1412","FOS","A","NR3C1",-1
"1413","WT1","A","PDGFA",-1
"1414","CREB1","A","VIP",1
"1415","JUN","A","FOSL1",1
"1416","JUND","A","FOSL1",1
"1417","CEBPA","A","AFP",1
"1418","GATA1","B","TAL1",0.5
"1419","GATA2","B","TAL1",0.5
"1420","MEF2A","C","MB",0.333333333333333
"1421","POU2F1","C","LPL",0.333333333333333
"1422","SP1","C","MGMT",-0.333333333333333
"1423","CEBPB","C","CD44",0.333333333333333
"1424","STAT5A","A","BCL2",1
"1425","TBP","A","MYC",1
"1426","HIF1A","A","PTGS2",1
"1427","ETS2","A","ANPEP",1
"1428","SP1","A","DCK",1
"1429","TFAP2A","A","EGFR",1
"1430","CREB1","A","HMOX1",1
"1431","PPARA","A","PANK1",1
"1432","SOX10","A","RET",1
"1433","JUN","A","MAT2A",1
"1434","GATA4","A","NOS3",1
"1435","SP3","A","NOS3",1
"1436","GLI1","A","BCL2",1
"1437","SP1","A","TNFRSF10B",1
"1438","RUNX1","A","PRKCB",1
"1439","SP1","A","CTSL",1
"1440","FOS","A","NOS2",1
"1441","NFKB1","A","NOS3",1
"1442","RELA","A","NOS3",1
"1443","NFKB1","A","AR",-1
"1444","HNF4A","C","SLC27A5",0.333333333333333
"1445","EGR1","A","PSEN2",-1
"1446","LEF1","A","ELANE",1
"1447","STAT1","A","FAS",1
"1448","HOXD3","A","ITGA5",1
"1449","FLI1","A","TERT",1
"1450","HIF1A","A","GCK",1
"1451","HNF4A","C","GCK",0.333333333333333
"1452","TP53","A","KAT2B",1
"1453","ESR1","A","SERPINB9",1
"1454","TP53","A","TNFRSF10C",1
"1455","ESR2","A","TGFA",1
"1456","NFIC","A","SMUG1",1
"1457","USF1","A","PIGR",1
"1458","SP3","A","MYCN",1
"1459","NR5A1","A","CYP11B2",-1
"1460","TP53","A","ADA",1
"1461","STAT4","A","IL2RA",1
"1462","AR","A","NCOA2",-1
"1463","EGR1","A","GDF15",1
"1464","PGR","A","VEGFA",-1
"1465","USF1","A","CTSB",1
"1466","USF2","A","CTSB",1
"1467","STAT1","B","LGALS3",0.5
"1468","REL","A","IL1B",1
"1469","PPARG","A","PLIN2",1
"1470","NR3C1","A","NR1I3",1
"1471","E2F1","A","BBC3",1
"1472","NFIC","A","CYP17A1",1
"1473","ESR1","A","JUN",1
"1474","FOS","A","CXCL8",1
"1475","FOS","A","IL1B",1
"1476","JUND","A","NOS2",1
"1477","STAT3","A","PTGS2",1
"1478","NFKB1","A","IL4",1
"1479","RELA","A","IL4",1
"1480","TP53","A","CASP10",1
"1481","STAT5A","A","PIM1",1
"1482","GATA2","A","GATA1",1
"1483","EGR2","A","IGF2",1
"1484","TFAP2A","A","BACE1",1
"1485","SP1","A","APP",1
"1486","ZNF143","C","TALDO1",0.333333333333333
"1487","PPARG","A","NR1H3",1
"1488","NR1H3","C","PPARG",0.333333333333333
"1489","SP1","A","ALOX15B",1
"1490","CEBPA","A","SPP1",1
"1491","TP53","A","PML",1
"1492","EGR1","A","PTGES",1
"1493","ESR1","A","MYC",1
"1494","MYC","C","HSP90AA1",0.333333333333333
"1495","CEBPD","A","C3",1
"1496","USF1","B","BHLHE40",0.5
"1497","SP1","A","KLK3",1
"1498","HIF1A","A","NR4A1",1
"1499","MYB","A","ELANE",1
"1500","ETS1","A","TNC",1
"1501","IRF1","A","TAP1",1
"1502","MITF","A","FOS",1
"1503","RBPJ","A","HEY1",1
"1504","HNF4A","A","EPO",1
"1505","SMAD3","A","EPO",1
"1506","SP1","A","EPO",1
"1507","MITF","A","TRPM1",1
"1508","SP1","A","PCK1",1
"1509","ATF4","A","VEGFA",1
"1510","RUNX1","B","CCND3",0.5
"1511","PPARG","A","SAT1",1
"1512","LEF1","A","CLDN2",1
"1513","CREB1","A","ETV3",1
"1514","USF1","A","TGFB1",1
"1515","USF2","A","TGFB1",1
"1516","STAT3","A","TRH",1
"1517","MYC","A","MYBL2",1
"1518","MYBL2","A","MYC",1
"1519","CEBPB","A","ALB",1
"1520","SP1","A","NR3C1",1
"1521","ESR1","A","ABCG2",1
"1522","SPI1","A","TGFBR2",1
"1523","ETV4","A","TGFBR2",1
"1524","MITF","A","BEST1",1
"1525","HNF1A","A","APOH",1
"1526","ETV4","A","WT1",1
"1527","GATA4","A","CYP17A1",1
"1528","GATA6","A","CYP17A1",1
"1529","SP1","A","CYP17A1",1
"1530","JUN","A","SPP1",1
"1531","TFAP4","A","MDM2",-1
"1532","IRF1","C","CASP8",0.333333333333333
"1533","RARA","A","CXCR5",1
"1534","SREBF1","A","LDLR",1
"1535","SMAD3","A","TNC",1
"1536","SMAD4","A","TNC",1
"1537","ZNF148","A","MMP3",1
"1538","REST","C","VIP",-0.333333333333333
"1539","RELA","A","GSTP1",1
"1540","TP53","A","PLK1",-1
"1541","SP1","A","TGFA",1
"1542","NR4A1","A","CYP17A1",1
"1543","CREM","A","CCNA2",-1
"1544","SP1","A","IVL",1
"1545","TP53","A","TP53AIP1",1
"1546","EPAS1","A","SERPINE1",1
"1547","JUND","A","PLAUR",1
