"","source","confidence","target","mor"
"8465","Deaf1","C","Ptrhd1",0.333333333333333
"8466","Deaf1","C","Tmem80",0.333333333333333
"8467","E2f1","A","Aars1",1
"8468","E2f1","A","Abca1",1
"8469","E2f1","C","Abr",0.333333333333333
"8470","E2f1","C","Abtb2",0.333333333333333
"8471","E2f1","B","Acap3",0.5
"8472","E2f1","A","Acsl1",1
"8473","E2f1","A","Actr2",1
"8474","E2f1","C","Adcy1",0.333333333333333
"8475","E2f1","C","Agbl5",0.333333333333333
"8476","E2f1","C","Ak1",0.333333333333333
"8477","E2f1","A","Ak3",1
"8478","E2f1","A","Alox5ap",1
"8479","E2f1","A","Ampd3",1
"8480","E2f1","B","Anapc5",0.5
"8481","E2f1","A","Ankrd16",1
"8482","E2f1","B","Ano10",0.5
"8483","E2f1","B","Anxa2",0.5
"8484","E2f1","B","Ap2a1",0.5
"8485","E2f1","C","Ap4e1",0.333333333333333
"8486","E2f1","C","Ap4m1",0.333333333333333
"8487","E2f1","C","Apba1",0.333333333333333
"8488","E2f1","B","Apold1",0.5
"8489","E2f1","C","Arhgap21",0.333333333333333
"8490","E2f1","C","Arhgap26",0.333333333333333
"8491","E2f1","A","Arhgef17",1
"8492","E2f1","B","Arid1a",0.5
"8493","E2f1","B","Arid1b",0.5
"8494","E2f1","C","Arih1",0.333333333333333
"8495","E2f1","A","Arl10",1
"8496","E2f1","A","Armc8",1
"8497","E2f1","B","Arpc5l",0.5
"8498","E2f1","B","Arrdc3",0.5
"8499","E2f1","A","Ascc2",1
"8500","E2f1","B","Atg16l2",0.5
"8501","E2f1","B","Atox1",0.5
"8502","E2f1","C","Atp1b4",0.333333333333333
"8503","E2f1","C","Atp2b2",0.333333333333333
"8504","E2f1","C","Azin1",0.333333333333333
"8505","E2f1","B","B9d1",0.5
"8506","E2f1","B","Bcor",0.5
"8507","E2f1","A","Bdh1",1
"8508","E2f1","B","Bfsp1",0.5
"8509","E2f1","C","Bhlhe23",0.333333333333333
"8510","E2f1","A","Bhlhe40",1
"8511","E2f1","B","Bicral",0.5
"8512","E2f1","B","Blm",0.5
"8513","E2f1","A","Blvra",1
"8514","E2f1","C","Bpgm",0.333333333333333
"8515","E2f1","A","Brd2",1
"8516","E2f1","C","Q80WR5",0.333333333333333
"8517","E2f1","C","Q8K207",0.333333333333333
"8518","E2f1","C","Cacnb1",0.333333333333333
"8519","E2f1","B","Canx",0.5
"8520","E2f1","C","Carhsp1",0.333333333333333
"8521","E2f1","A","Casr",1
"8522","E2f1","B","Cast",0.5
"8523","E2f1","B","Cbr3",0.5
"8524","E2f1","A","Cbs",1
"8525","E2f1","C","Ccna1",0.333333333333333
"8526","E2f1","A","Cd72",1
"8527","E2f1","C","Cdadc1",0.333333333333333
"8528","E2f1","C","Cdc42bpg",0.333333333333333
"8529","E2f1","B","Cdc42ep4",0.5
"8530","E2f1","B","Cdca7l",0.5
"8531","E2f1","A","Cdh20",1
"8532","E2f1","A","Cdh5",1
"8533","E2f1","A","Celf1",1
"8534","E2f1","C","Cerkl",0.333333333333333
"8535","E2f1","B","Cfl1",0.5
"8536","E2f1","B","Chd9",0.5
"8537","E2f1","A","Chka",1
"8538","E2f1","B","Clasp1",0.5
"8539","E2f1","A","Clasp2",1
"8540","E2f1","A","Cldn23",1
"8541","E2f1","A","Cldn5",1
"8542","E2f1","B","Clip1",0.5
"8543","E2f1","C","Clip2",0.333333333333333
"8544","E2f1","A","Cnih4",1
"8545","E2f1","C","Cnrip1",0.333333333333333
"8546","E2f1","C","Col2a1",0.333333333333333
"8547","E2f1","C","Colec11",0.333333333333333
"8548","E2f1","A","Coq2",1
"8549","E2f1","A","Cox15",1
"8550","E2f1","C","Cpsf3",0.333333333333333
"8551","E2f1","B","Cpt1a",0.5
"8552","E2f1","C","Crtc2",0.333333333333333
"8553","E2f1","A","Csrnp3",1
"8554","E2f1","B","Ctbp2",0.5
"8555","E2f1","A","Cul5",1
"8556","E2f1","B","Cxxc5",0.5
"8557","E2f1","B","Cyrib",0.5
"8558","E2f1","B","Dcakd",0.5
"8559","E2f1","A","Dclre1c",1
"8560","E2f1","C","Ddah1",0.333333333333333
"8561","E2f1","A","Ddit4",1
"8562","E2f1","B","Dennd2b",0.5
"8563","E2f1","A","Diras2",1
"8564","E2f1","B","Dlg4",0.5
"8565","E2f1","C","Dnaja1",0.333333333333333
"8566","E2f1","C","Dot1l",0.333333333333333
"8567","E2f1","A","Dpf2",1
"8568","E2f1","B","Dse",0.5
"8569","E2f1","C","Dusp9",0.333333333333333
"8570","E2f1","B","Eef1a1",0.5
"8571","E2f1","C","Eefsec",0.333333333333333
"8572","E2f1","B","Efna5",0.5
"8573","E2f1","A","Egfr",1
"8574","E2f1","B","Egln3",0.5
"8575","E2f1","A","Eif3a",1
"8576","E2f1","C","Eif5",0.333333333333333
"8577","E2f1","B","Elf2",0.5
"8578","E2f1","A","Enpep",1
"8579","E2f1","C","Epm2aip1",0.333333333333333
"8580","E2f1","C","Eps8",0.333333333333333
"8581","E2f1","A","Ercc8",1
"8582","E2f1","C","Ergic1",0.333333333333333
"8583","E2f1","B","Eri2",0.5
"8584","E2f1","A","Fam184a",1
"8585","E2f1","B","Fam81a",0.5
"8586","E2f1","C","Fancc",0.333333333333333
"8587","E2f1","C","Fbxo9",0.333333333333333
"8588","E2f1","C","Fcho2",0.333333333333333
"8589","E2f1","C","Fgfbp3",0.333333333333333
"8590","E2f1","A","Fh",1
"8591","E2f1","B","Fkbp5",0.5
"8592","E2f1","C","Flywch1",0.333333333333333
"8593","E2f1","B","Fndc3b",0.5
"8594","E2f1","A","Foxa2",1
"8595","E2f1","B","Fut8",0.5
"8596","E2f1","A","Galc",1
"8597","E2f1","A","Gata3",1
"8598","E2f1","B","Gatad2a",0.5
"8599","E2f1","B","Gdap1",0.5
"8600","E2f1","B","Gins1",0.5
"8601","E2f1","C","Gle1",0.333333333333333
"8602","E2f1","B","Gli3",0.5
"8603","E2f1","C","Gnas",0.333333333333333
"8604","E2f1","A","Gnl3",1
"8605","E2f1","A","Gpr158",1
"8606","E2f1","C","Greb1l",0.333333333333333
"8607","E2f1","A","Grik5",1
"8608","E2f1","B","Gse1",0.5
"8609","E2f1","C","Gsto1",0.333333333333333
"8610","E2f1","A","Hat1",1
"8611","E2f1","C","Hdgf",0.333333333333333
"8612","E2f1","B","Hdlbp",0.5
"8613","E2f1","C","Hectd1",0.333333333333333
"8614","E2f1","B","Herc3",0.5
"8615","E2f1","A","Herpud1",1
"8616","E2f1","A","Hfe",1
"8617","E2f1","A","Hivep1",1
"8618","E2f1","B","Hivep2",0.5
"8619","E2f1","B","Hook2",0.5
"8620","E2f1","C","Hrh1",0.333333333333333
"8621","E2f1","A","Hspd1",1
"8622","E2f1","C","Id2",0.333333333333333
"8623","E2f1","B","Id3",0.5
"8624","E2f1","A","Ier3",1
"8625","E2f1","A","Ift80",1
"8626","E2f1","B","Igf2bp2",0.5
"8627","E2f1","A","Il12rb1",1
"8628","E2f1","B","Iqcj",0.5
"8629","E2f1","A","Iqck",1
"8630","E2f1","A","Irf4",1
"8631","E2f1","C","Irf8",0.333333333333333
"8632","E2f1","B","Irs1",0.5
"8633","E2f1","A","Itgal",1
"8634","E2f1","B","Itgb1",0.5
"8635","E2f1","C","Jade1",0.333333333333333
"8636","E2f1","B","Jade2",0.5
"8637","E2f1","B","Jmjd1c",0.5
"8638","E2f1","A","Jph2",1
"8639","E2f1","B","Jund",0.5
"8640","E2f1","B","Kbtbd2",0.5
"8641","E2f1","C","Kcnc4",0.333333333333333
"8642","E2f1","A","Kcng4",1
"8643","E2f1","A","Kcnj16",1
"8644","E2f1","A","Kcnj2",1
"8645","E2f1","B","Kctd15",0.5
"8646","E2f1","C","Kdm3a",0.333333333333333
"8647","E2f1","A","Kdm4c",1
"8648","E2f1","B","Kiaa1522",0.5
"8649","E2f1","B","Kif18a",0.5
"8650","E2f1","A","Kif24",1
"8651","E2f1","A","Klf10",1
"8652","E2f1","C","Klhl23",0.333333333333333
"8653","E2f1","C","Klhl5",0.333333333333333
"8654","E2f1","C","Kpnb1",0.333333333333333
"8655","E2f1","A","Krt75",1
"8656","E2f1","C","Lamp2",0.333333333333333
"8657","E2f1","C","Lbh",0.333333333333333
"8658","E2f1","B","Lig1",0.5
"8659","E2f1","C","Lin54",0.333333333333333
"8660","E2f1","A","Lingo1",1
"8661","E2f1","B","Lmnb1",0.5
"8662","E2f1","A","Lmo1",1
"8663","E2f1","C","Lmtk2",0.333333333333333
"8664","E2f1","B","Lnpep",0.5
"8665","E2f1","C","Lrrc75a",0.333333333333333
"8666","E2f1","B","Ltbp3",0.5
"8667","E2f1","B","Ltbp4",0.5
"8668","E2f1","C","Ly6h",0.333333333333333
"8669","E2f1","A","Lyplal1",1
"8670","E2f1","B","Man2a1",0.5
"8671","E2f1","A","Map2k6",1
"8672","E2f1","A","Map3k14",1
"8673","E2f1","C","Mbnl3",0.333333333333333
"8674","E2f1","B","Mcm2",0.5
"8675","E2f1","A","Mcm9",1
"8676","E2f1","B","Mcmbp",0.5
"8677","E2f1","A","Mcmdc2",1
"8678","E2f1","C","Megf6",0.333333333333333
"8679","E2f1","B","Meis2",0.5
"8680","E2f1","A","Memo1",1
"8681","E2f1","C","Mettl4",0.333333333333333
"8682","E2f1","C","Mex3b",0.333333333333333
"8683","E2f1","B","Mgat1",0.5
"8684","E2f1","B","Mgrn1",0.5
"8685","E2f1","C","Mgst1",0.333333333333333
"8686","E2f1","B","Mib1",0.5
"8687","E2f1","B","Mical3",0.5
"8688","E2f1","A","Mipep",1
"8689","E2f1","C","Mlh1",0.333333333333333
"8690","E2f1","C","Mllt11",0.333333333333333
"8691","E2f1","A","Mpped2",1
"8692","E2f1","A","Mpst",1
"8693","E2f1","A","Mras",1
"8694","E2f1","C","Msh3",0.333333333333333
"8695","E2f1","A","Mxi1",1
"8696","E2f1","B","Myo10",0.5
"8697","E2f1","B","Myo1c",0.5
"8698","E2f1","C","Myo6",0.333333333333333
"8699","E2f1","C","Myof",0.333333333333333
"8700","E2f1","C","Naa11",0.333333333333333
"8701","E2f1","C","Nab1",0.333333333333333
"8702","E2f1","C","Ncapd3",0.333333333333333
"8703","E2f1","B","Ncapg2",0.5
"8704","E2f1","A","Ndc1",1
"8705","E2f1","B","Ndc80",0.5
"8706","E2f1","B","Ndrg1",0.5
"8707","E2f1","C","Ndrg4",0.333333333333333
"8708","E2f1","A","Ndufab1",1
"8709","E2f1","A","Ndufaf6",1
"8710","E2f1","C","Necab3",0.333333333333333
"8711","E2f1","B","Nek2",0.5
"8712","E2f1","A","Nek4",1
"8713","E2f1","B","Nfe2l2",0.5
"8714","E2f1","B","Nfia",0.5
"8715","E2f1","B","Nfib",0.5
"8716","E2f1","B","Nfic",0.5
"8717","E2f1","B","Niban2",0.5
"8718","E2f1","B","Nipbl",0.5
"8719","E2f1","B","Nkiras1",0.5
"8720","E2f1","A","Nlrp5",1
"8721","E2f1","C","Nol4l",0.333333333333333
"8722","E2f1","C","Nphp4",0.333333333333333
"8723","E2f1","B","Nqo2",0.5
"8724","E2f1","C","Nr2c2",0.333333333333333
"8725","E2f1","B","Nr3c1",0.5
"8726","E2f1","B","Nr4a2",0.5
"8727","E2f1","B","Nrsn2",0.5
"8728","E2f1","A","Ntng2",1
"8729","E2f1","B","Nup153",0.5
"8730","E2f1","A","Oca2",1
"8731","E2f1","A","Osr1",1
"8732","E2f1","A","Pald1",1
"8733","E2f1","C","Palld",0.333333333333333
"8734","E2f1","C","Palm",0.333333333333333
"8735","E2f1","C","Papss2",0.333333333333333
"8736","E2f1","A","Pax2",1
"8737","E2f1","C","Pbld1",0.333333333333333
"8738","E2f1","A","Pcbd2",1
"8739","E2f1","B","Pcbp1",0.5
"8740","E2f1","C","Pcgf5",0.333333333333333
"8741","E2f1","C","Pclo",0.333333333333333
"8742","E2f1","B","Pde8a",0.5
"8743","E2f1","B","Pdgfa",0.5
"8744","E2f1","C","Pdpk1",0.333333333333333
"8745","E2f1","C","Pds5b",0.333333333333333
"8746","E2f1","A","Pdxk",1
"8747","E2f1","A","Peg3",1
"8748","E2f1","B","Per1",0.5
"8749","E2f1","C","Phf13",0.333333333333333
"8750","E2f1","A","Phldb1",1
"8751","E2f1","C","Pias1",0.333333333333333
"8752","E2f1","A","Pigu",1
"8753","E2f1","A","Pik3r5",1
"8754","E2f1","C","Pim1",0.333333333333333
"8755","E2f1","C","Pkm",0.333333333333333
"8756","E2f1","B","Pkmyt1",0.5
"8757","E2f1","B","Pkp4",0.5
"8758","E2f1","A","Plaur",1
"8759","E2f1","B","Plec",0.5
"8760","E2f1","A","Plekhb1",1
"8761","E2f1","A","Plekhf2",1
"8762","E2f1","C","Plgrkt",0.333333333333333
"8763","E2f1","C","Plxna4",0.333333333333333
"8764","E2f1","C","Pmpca",0.333333333333333
"8765","E2f1","C","Polr2a",0.333333333333333
"8766","E2f1","A","Polr3a",1
"8767","E2f1","A","Pou2af1",1
"8768","E2f1","B","Ppat",0.5
"8769","E2f1","C","Ppp1r3e",0.333333333333333
"8770","E2f1","A","Ppp2r2d",1
"8771","E2f1","C","Ppp3cb",0.333333333333333
"8772","E2f1","C","Ppp6r3",0.333333333333333
"8773","E2f1","A","Prdm1",1
"8774","E2f1","A","Prim2",1
"8775","E2f1","A","Prkdc",1
"8776","E2f1","C","Prpf4b",0.333333333333333
"8777","E2f1","B","Prpsap1",0.5
"8778","E2f1","B","Ptch1",0.5
"8779","E2f1","B","Qser1",0.5
"8780","E2f1","C","Rab23",0.333333333333333
"8781","E2f1","B","Rab27a",0.5
"8782","E2f1","C","Rab35",0.333333333333333
"8783","E2f1","A","Rab40c",1
"8784","E2f1","A","Rad18",1
"8785","E2f1","B","Rai1",0.5
"8786","E2f1","A","Ralgds",1
"8787","E2f1","A","Rassf8",1
"8788","E2f1","C","Rbl1",0.333333333333333
"8789","E2f1","C","Rbpj",0.333333333333333
"8790","E2f1","B","Rcc1",0.5
"8791","E2f1","B","Rcc2",0.5
"8792","E2f1","C","Rel",0.333333333333333
"8793","E2f1","B","Rere",0.5
"8794","E2f1","A","Rfc2",1
"8795","E2f1","C","Rgs10",0.333333333333333
"8796","E2f1","C","Rheb",0.333333333333333
"8797","E2f1","A","Rnf128",1
"8798","E2f1","C","Rnf220",0.333333333333333
"8799","E2f1","B","Rnf38",0.5
"8800","E2f1","C","Rpl14",0.333333333333333
"8801","E2f1","B","Rprd2",0.5
"8802","E2f1","A","Rtn4",1
"8803","E2f1","C","Rufy2",0.333333333333333
"8804","E2f1","A","Rxrg",1
"8805","E2f1","B","Samd11",0.5
"8806","E2f1","C","Sart3",0.333333333333333
"8807","E2f1","B","Satb2",0.5
"8808","E2f1","B","Scaf11",0.5
"8809","E2f1","A","Scarf1",1
"8810","E2f1","A","Scn8a",1
"8811","E2f1","C","Scnn1g",0.333333333333333
"8812","E2f1","C","Scrn1",0.333333333333333
"8813","E2f1","B","Sdc1",0.5
"8814","E2f1","B","Sec22c",0.5
"8815","E2f1","C","Seh1l",0.333333333333333
"8816","E2f1","A","Sephs1",1
"8817","E2f1","B","Septin9",0.5
"8818","E2f1","B","Serbp1",0.5
"8819","E2f1","B","Serf2",0.5
"8820","E2f1","B","Serp1",0.5
"8821","E2f1","C","Serpinb6",0.333333333333333
"8822","E2f1","B","Sertad2",0.5
"8823","E2f1","C","Sertad3",0.333333333333333
"8824","E2f1","C","Setd1a",0.333333333333333
"8825","E2f1","B","Setd7",0.5
"8826","E2f1","A","Sez6l2",1
"8827","E2f1","B","Sgk3",0.5
"8828","E2f1","B","Sgms1",0.5
"8829","E2f1","B","Sgsm2",0.5
"8830","E2f1","C","Sh2b3",0.333333333333333
"8831","E2f1","A","Slc14a2",1
"8832","E2f1","B","Slc1a5",0.5
"8833","E2f1","B","Slc25a12",0.5
"8834","E2f1","B","Slc25a25",0.5
"8835","E2f1","A","Slc35f3",1
"8836","E2f1","A","Slc35g1",1
"8837","E2f1","B","Slc38a1",0.5
"8838","E2f1","B","Slc38a2",0.5
"8839","E2f1","C","Slc39a1",0.333333333333333
"8840","E2f1","B","Slc3a2",0.5
"8841","E2f1","C","Slc52a2",0.333333333333333
"8842","E2f1","A","Slc6a19",1
"8843","E2f1","A","Slx4",1
"8844","E2f1","B","Smad3",0.5
"8845","E2f1","B","Smad6",0.5
"8846","E2f1","B","Smarca2",0.5
"8847","E2f1","C","Smc4",0.333333333333333
"8848","E2f1","C","Sned1",0.333333333333333
"8849","E2f1","C","Snn",0.333333333333333
"8850","E2f1","A","Sntb2",1
"8851","E2f1","B","Snx8",0.5
"8852","E2f1","A","Socs2",1
"8853","E2f1","B","Sod2",0.5
"8854","E2f1","B","Sox12",0.5
"8855","E2f1","A","Sp110",1
"8856","E2f1","B","Spag1",0.5
"8857","E2f1","B","Specc1",0.5
"8858","E2f1","A","Spock1",1
"8859","E2f1","C","Spry4",0.333333333333333
"8860","E2f1","B","Sptbn1",0.5
"8861","E2f1","C","Srbd1",0.333333333333333
"8862","E2f1","C","Srcap",0.333333333333333
"8863","E2f1","C","Srebf1",0.333333333333333
"8864","E2f1","B","Ssbp4",0.5
"8865","E2f1","C","Ssc5d",0.333333333333333
"8866","E2f1","A","Sstr1",1
"8867","E2f1","A","St13",1
"8868","E2f1","C","St6gal1",0.333333333333333
"8869","E2f1","A","Stam",1
"8870","E2f1","C","Stk11",0.333333333333333
"8871","E2f1","A","Stx11",1
"8872","E2f1","C","Stx1b",0.333333333333333
"8873","E2f1","C","Stxbp5l",0.333333333333333
"8874","E2f1","A","Suclg1",1
"8875","E2f1","C","Sun1",0.333333333333333
"8876","E2f1","A","Syne2",1
"8877","E2f1","C","Sypl1",0.333333333333333
"8878","E2f1","C","Syt7",0.333333333333333
"8879","E2f1","B","Taf15",0.5
"8880","E2f1","B","Taf1d",0.5
"8881","E2f1","A","Taf5l",1
"8882","E2f1","A","Tbc1d16",1
"8883","E2f1","B","Tbc1d8",0.5
"8884","E2f1","B","Tead1",0.5
"8885","E2f1","B","Tfap4",0.5
"8886","E2f1","C","Tfr2",0.333333333333333
"8887","E2f1","B","Tgif1",0.5
"8888","E2f1","A","Thoc5",1
"8889","E2f1","B","Tipin",0.5
"8890","E2f1","C","Tlcd1",0.333333333333333
"8891","E2f1","C","Tlcd3b",0.333333333333333
"8892","E2f1","B","Tle3",0.5
"8893","E2f1","A","Tmbim1",1
"8894","E2f1","B","Tmbim6",0.5
"8895","E2f1","A","Tmco5a",1
"8896","E2f1","A","Tmem132a",1
"8897","E2f1","C","Tmem161b",0.333333333333333
"8898","E2f1","A","Tmem47",1
"8899","E2f1","B","Tmpo",0.5
"8900","E2f1","B","Tnpo1",0.5
"8901","E2f1","B","Tnrc18",0.5
"8902","E2f1","B","Tob2",0.5
"8903","E2f1","A","Tor1b",1
"8904","E2f1","B","Tpra1",0.5
"8905","E2f1","B","Traf3ip2",0.5
"8906","E2f1","B","Trappc9",0.5
"8907","E2f1","A","Trerf1",1
"8908","E2f1","B","Trio",0.5
"8909","E2f1","C","Trip12",0.333333333333333
"8910","E2f1","A","Trit1",1
"8911","E2f1","C","Trpc3",0.333333333333333
"8912","E2f1","A","Trpm2",1
"8913","E2f1","B","Tsga10",0.5
"8914","E2f1","C","Tspan6",0.333333333333333
"8915","E2f1","C","Tspyl2",0.333333333333333
"8916","E2f1","B","Ttc7a",0.5
"8917","E2f1","B","Ttf2",0.5
"8918","E2f1","C","Ttll4",0.333333333333333
"8919","E2f1","B","Tusc1",0.5
"8920","E2f1","A","Txndc15",1
"8921","E2f1","C","Txnl1",0.333333333333333
"8922","E2f1","C","Ube2f",0.333333333333333
"8923","E2f1","C","Ubiad1",0.333333333333333
"8924","E2f1","A","Ubn1",1
"8925","E2f1","A","Ubp1",1
"8926","E2f1","B","Uck2",0.5
"8927","E2f1","B","Uimc1",0.5
"8928","E2f1","C","Usp38",0.333333333333333
"8929","E2f1","B","Usp39",0.5
"8930","E2f1","A","Utrn",1
"8931","E2f1","B","Vav2",0.5
"8932","E2f1","A","Vcp",1
"8933","E2f1","B","Veph1",0.5
"8934","E2f1","B","Vgll4",0.5
"8935","E2f1","A","Vmp1",1
"8936","E2f1","B","Vps26c",0.5
"8937","E2f1","A","Vps35l",1
"8938","E2f1","C","Vps45",0.333333333333333
"8939","E2f1","C","Vta1",0.333333333333333
"8940","E2f1","A","Wdr25",1
"8941","E2f1","C","Wdr81",0.333333333333333
"8942","E2f1","C","Wdtc1",0.333333333333333
"8943","E2f1","B","Wnk1",0.5
"8944","E2f1","C","Yjefn3",0.333333333333333
"8945","E2f1","A","Yme1l1",1
"8946","E2f1","B","Ywhaz",0.5
"8947","E2f1","B","Zbtb14",0.5
"8948","E2f1","B","Zbtb7b",0.5
"8949","E2f1","C","Zc3h4",0.333333333333333
"8950","E2f1","B","Zcwpw1",0.5
"8951","E2f1","B","Zmiz1",0.5
"8952","E2f1","A","Zmym2",1
"8953","E2f1","C","Zmynd8",0.333333333333333
"8954","E2f1","B","Znf131",0.5
"8955","E2f1","B","Znf280d",0.5
"8956","E2f1","A","Zfp292",1
"8957","E2f1","C","Znf367",0.333333333333333
"8958","E2f1","C","Znf451",0.333333333333333
"8959","E2f1","C","Znf653",0.333333333333333
"8960","E2f1","A","Znf654",1
"8961","E2f1","C","Znfx1",0.333333333333333
"8962","E2f2","C","Actr6",0.333333333333333
"8963","E2f2","C","Brd2",0.333333333333333
"8964","E2f2","C","Celf1",0.333333333333333
"8965","E2f2","C","Dock9",0.333333333333333
"8966","E2f2","B","Foxm1",0.5
"8967","E2f2","C","Gnas",0.333333333333333
"8968","E2f2","C","Lrsam1",0.333333333333333
"8969","E2f2","C","Pef1",0.333333333333333
"8970","E2f4","B","Abca7",0.5
"8971","E2f4","C","Abcb6",0.333333333333333
"8972","E2f4","C","Abcg1",0.333333333333333
"8973","E2f4","C","Acad9",0.333333333333333
"8974","E2f4","C","Acap3",0.333333333333333
"8975","E2f4","C","Acsl3",0.333333333333333
"8976","E2f4","B","Actb",0.5
"8977","E2f4","C","Actl6a",0.333333333333333
"8978","E2f4","A","Actr5",1
"8979","E2f4","B","Agfg2",0.5
"8980","E2f4","C","Agpat2",0.333333333333333
"8981","E2f4","B","Agpat3",0.5
"8982","E2f4","A","Aldh5a1",1
"8983","E2f4","B","Aldoa",0.5
"8984","E2f4","B","Anapc5",0.5
"8985","E2f4","A","Anln",1
"8986","E2f4","B","Anp32b",0.5
"8987","E2f4","A","Antkmt",1
"8988","E2f4","C","Ap4e1",0.333333333333333
"8989","E2f4","C","Apoa1",0.333333333333333
"8990","E2f4","A","Aprt",1
"8991","E2f4","B","Arhgap21",0.5
"8992","E2f4","C","Arhgap26",0.333333333333333
"8993","E2f4","B","Arhgef39",0.5
"8994","E2f4","B","Arid1a",0.5
"8995","E2f4","C","Armc7",0.333333333333333
"8996","E2f4","B","Aspm",0.5
"8997","E2f4","B","Atad2",0.5
"8998","E2f4","B","Atg16l1",0.5
"8999","E2f4","C","Atl3",0.333333333333333
"9000","E2f4","C","Atp5mpl",0.333333333333333
"9001","E2f4","C","Atp6v0a2",0.333333333333333
"9002","E2f4","C","Atp8b2",0.333333333333333
"9003","E2f4","C","Atp9b",0.333333333333333
"9004","E2f4","C","B4galt1",0.333333333333333
"9005","E2f4","A","Bach1",1
"9006","E2f4","C","Bahcc1",0.333333333333333
"9007","E2f4","C","Bcl10",0.333333333333333
"9008","E2f4","A","Bcl11a",1
"9009","E2f4","B","Bcl2l11",0.5
"9010","E2f4","B","Bcl2l12",0.5
"9011","E2f4","B","Bcor",0.5
"9012","E2f4","B","Bcr",0.5
"9013","E2f4","B","Bhlhe40",0.5
"9014","E2f4","C","Bivm",0.333333333333333
"9015","E2f4","C","Blm",0.333333333333333
"9016","E2f4","B","Brca2",0.5
"9017","E2f4","B","Brd2",0.5
"9018","E2f4","B","Brip1",0.5
"9019","E2f4","C","Gm525",0.333333333333333
"9020","E2f4","C","Q8K207",0.333333333333333
"9021","E2f4","C","C1qtnf6",0.333333333333333
"9022","E2f4","C","Q8VE95",0.333333333333333
"9023","E2f4","A","Calr",1
"9024","E2f4","B","Cand1",0.5
"9025","E2f4","C","Canx",0.333333333333333
"9026","E2f4","C","Carhsp1",0.333333333333333
"9027","E2f4","B","Cars1",0.5
"9028","E2f4","C","Casp7",0.333333333333333
"9029","E2f4","A","Cav1",1
"9030","E2f4","B","Cbx3",0.5
"9031","E2f4","C","Ccdc134",0.333333333333333
"9032","E2f4","B","Ccnd3",0.5
"9033","E2f4","B","Ccne2",0.5
"9034","E2f4","B","Ccnf",0.5
"9035","E2f4","B","Ccng2",0.5
"9036","E2f4","B","Cct5",0.5
"9037","E2f4","A","Cdc37l1",1
"9038","E2f4","A","Cdc45",1
"9039","E2f4","C","Cdc7",0.333333333333333
"9040","E2f4","B","Cdca2",0.5
"9041","E2f4","B","Cdca5",0.5
"9042","E2f4","B","Cdk19",0.5
"9043","E2f4","B","Cenpa",0.5
"9044","E2f4","A","Cenpe",1
"9045","E2f4","B","Cenpj",0.5
"9046","E2f4","B","Cenpm",0.5
"9047","E2f4","B","Cenpu",0.5
"9048","E2f4","B","Cep152",0.5
"9049","E2f4","B","Cep57",0.5
"9050","E2f4","C","Cep68",0.333333333333333
"9051","E2f4","C","Cep85",0.333333333333333
"9052","E2f4","B","Cggbp1",0.5
"9053","E2f4","B","Chd9",0.5
"9054","E2f4","C","Chrac1",0.333333333333333
"9055","E2f4","A","Cib2",1
"9056","E2f4","B","Cic",0.5
"9057","E2f4","B","Cit",0.5
"9058","E2f4","B","Ckap5",0.5
"9059","E2f4","C","Clasp2",0.333333333333333
"9060","E2f4","B","Clk3",0.5
"9061","E2f4","C","Clspn",0.333333333333333
"9062","E2f4","C","Cmc1",0.333333333333333
"9063","E2f4","C","Cmtm6",0.333333333333333
"9064","E2f4","B","Cnot8",0.5
"9065","E2f4","B","Cnot9",0.5
"9066","E2f4","B","Comtd1",0.5
"9067","E2f4","C","Cops7b",0.333333333333333
"9068","E2f4","C","Cpox",0.333333333333333
"9069","E2f4","C","Cpsf1",0.333333333333333
"9070","E2f4","A","Creg1",1
"9071","E2f4","A","Cse1l",1
"9072","E2f4","C","Csmd2",0.333333333333333
"9073","E2f4","B","Ctdspl2",0.5
"9074","E2f4","A","Cth",1
"9075","E2f4","C","Ctsl",0.333333333333333
"9076","E2f4","A","Cutc",1
"9077","E2f4","B","Cxxc5",0.5
"9078","E2f4","A","Dbf4",1
"9079","E2f4","C","Dcaf1",0.333333333333333
"9080","E2f4","C","Ddah1",0.333333333333333
"9081","E2f4","C","Ddhd2",0.333333333333333
"9082","E2f4","B","Ddx39a",0.5
"9083","E2f4","B","Ddx3x",0.5
"9084","E2f4","C","Ddx59",0.333333333333333
"9085","E2f4","B","Depdc1b",0.5
"9086","E2f4","C","Depdc5",0.333333333333333
"9087","E2f4","A","Derl2",1
"9088","E2f4","B","Dhx15",0.5
"9089","E2f4","B","Dip2a",0.5
"9090","E2f4","B","Dlgap5",0.5
"9091","E2f4","C","Dll1",0.333333333333333
"9092","E2f4","C","Dmrt2",0.333333333333333
"9093","E2f4","B","Dna2",0.5
"9094","E2f4","B","DSCC1",0.5
"9095","E2f4","C","Dusp8",0.333333333333333
"9096","E2f4","A","Dut",1
"9097","E2f4","A","E2f8",1
"9098","E2f4","B","E4f1",0.5
"9099","E2f4","C","Eefsec",0.333333333333333
"9100","E2f4","B","Efhd2",0.5
"9101","E2f4","C","Efna3",0.333333333333333
"9102","E2f4","C","Egr3",0.333333333333333
"9103","E2f4","B","Ehd1",0.5
"9104","E2f4","A","Eif2b2",1
"9105","E2f4","A","Eif4h",1
"9106","E2f4","B","Elf2",0.5
